VAR,Informativität,user,value,variable,Informativität_ip,Informativität_gm,Interpretationssicherheit,Interpretationssicherheit_ip,Interpretationssicherheit_gm
Informativität_sozialer Vergleich,4,47,sozialer Vergleich,Skalierung Qualitätsdim.,-0.7006490497453708,-0.3751618833169851,3,-0.885614885540095,-1.4173831030748059
Informativität_sozialer Vergleich,4,48,sozialer Vergleich,Skalierung Qualitätsdim.,-0.8001280307281944,-0.3751618833169851,6,0.7905694150420948,0.8924263982322853
Informativität_sozialer Vergleich,4,49,sozialer Vergleich,Skalierung Qualitätsdim.,-1.1126972805283732,-0.3751618833169851,4,-0.7745966692414842,-0.6474466026391088
Informativität_sozialer Vergleich,6,50,sozialer Vergleich,Skalierung Qualitätsdim.,1.1660918123983752,1.0413976416212867,6,0.6210590034081185,0.8924263982322853
Informativität_sozialer Vergleich,3,51,sozialer Vergleich,Skalierung Qualitätsdim.,-1.1531327161512435,-1.083441645786121,3,-0.7128324356402513,-1.4173831030748059
Informativität_sozialer Vergleich,2,52,sozialer Vergleich,Skalierung Qualitätsdim.,-1.5205469203753421,-1.7917214082552568,5,0.4082482904638631,0.12248989779658824
Informativität_sozialer Vergleich,5,53,sozialer Vergleich,Skalierung Qualitätsdim.,0.3933978962347218,0.33311787915215085,5,0.2666666666666668,0.12248989779658824
Informativität_sozialer Vergleich,3,54,sozialer Vergleich,Skalierung Qualitätsdim.,-1.414213562373095,-1.083441645786121,6,0.7590721152765894,0.8924263982322853
Informativität_sozialer Vergleich,NA,55,sozialer Vergleich,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_sozialer Vergleich,2,56,sozialer Vergleich,Skalierung Qualitätsdim.,-1.1832159566199232,-1.7917214082552568,4,0.30304576336566325,-0.6474466026391088
Informativität_sozialer Vergleich,1,57,sozialer Vergleich,Skalierung Qualitätsdim.,-1.9908592506446163,-2.500001170724393,5,0.6454972243679029,0.12248989779658824
Informativität_sozialer Vergleich,3,58,sozialer Vergleich,Skalierung Qualitätsdim.,-1.2174618838941846,-1.083441645786121,6,1.2198750911856668,0.8924263982322853
Informativität_sozialer Vergleich,5,59,sozialer Vergleich,Skalierung Qualitätsdim.,0.12974982402692037,0.33311787915215085,5,0.1695158759052029,0.12248989779658824
Informativität_sozialer Vergleich,2,60,sozialer Vergleich,Skalierung Qualitätsdim.,-2.2912878474779204,-1.7917214082552568,6,0.3162277660168382,0.8924263982322853
Informativität_sozialer Vergleich,4,61,sozialer Vergleich,Skalierung Qualitätsdim.,-1.5741683090135687,-0.3751618833169851,5,-0.2214037213850242,0.12248989779658824
Informativität_sozialer Vergleich,5,62,sozialer Vergleich,Skalierung Qualitätsdim.,0.35675303400633823,0.33311787915215085,6,1.0141851056742195,0.8924263982322853
Informativität_sozialer Vergleich,3,63,sozialer Vergleich,Skalierung Qualitätsdim.,-0.8389352279619342,-1.083441645786121,3,-0.5976143046671968,-1.4173831030748059
Informativität_sozialer Vergleich,4,64,sozialer Vergleich,Skalierung Qualitätsdim.,-0.6883951004425778,-0.3751618833169851,5,0.3227486121839512,0.12248989779658824
Informativität_sozialer Vergleich,NA,65,sozialer Vergleich,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_sozialer Vergleich,4,66,sozialer Vergleich,Skalierung Qualitätsdim.,-0.4771187236136981,-0.3751618833169851,6,0.7378647873726221,0.8924263982322853
Informativität_sozialer Vergleich,5,67,sozialer Vergleich,Skalierung Qualitätsdim.,-0.20806259464411955,0.33311787915215085,6,0.8164965809277264,0.8924263982322853
Informativität_sozialer Vergleich,4,68,sozialer Vergleich,Skalierung Qualitätsdim.,0.25819888974716193,-0.3751618833169851,4,NaN,-0.6474466026391088
Informativität_sozialer Vergleich,2,69,sozialer Vergleich,Skalierung Qualitätsdim.,-2.061011651803888,-1.7917214082552568,2,-0.9791300486523294,-2.187319603510503
Informativität_sozialer Vergleich,5,70,sozialer Vergleich,Skalierung Qualitätsdim.,-0.2535462764185552,0.33311787915215085,6,0.7302967433402222,0.8924263982322853
Informativität_sozialer Vergleich,2,71,sozialer Vergleich,Skalierung Qualitätsdim.,-1.2943578789656978,-1.7917214082552568,5,0.6076436202501998,0.12248989779658824
Informativität_sozialer Vergleich,6,72,sozialer Vergleich,Skalierung Qualitätsdim.,0.9249945801257609,1.0413976416212867,6,0.8164965809277264,0.8924263982322853
Informativität_sozialer Vergleich,5,73,sozialer Vergleich,Skalierung Qualitätsdim.,-0.20806259464411955,0.33311787915215085,5,0.1695158759052029,0.12248989779658824
Informativität_sozialer Vergleich,5,74,sozialer Vergleich,Skalierung Qualitätsdim.,0.20835271227699023,0.33311787915215085,6,1.0278724332962899,0.8924263982322853
Informativität_sozialer Vergleich,4,75,sozialer Vergleich,Skalierung Qualitätsdim.,-1.6906606203887684,-0.3751618833169851,4,-1.0606601717798212,-0.6474466026391088
Informativität_sozialer Vergleich,4,76,sozialer Vergleich,Skalierung Qualitätsdim.,-1.317865607507143,-0.3751618833169851,5,-0.11420804814403175,0.12248989779658824
Informativität_sozialer Vergleich,NA,77,sozialer Vergleich,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_sozialer Vergleich,6,78,sozialer Vergleich,Skalierung Qualitätsdim.,0.41464421443136473,1.0413976416212867,6,0.4707234295342247,0.8924263982322853
Informativität_sozialer Vergleich,5,79,sozialer Vergleich,Skalierung Qualitätsdim.,0.6991126899682786,0.33311787915215085,6,0.6454972243679031,0.8924263982322853
Informativität_sozialer Vergleich,2,80,sozialer Vergleich,Skalierung Qualitätsdim.,-3.18511028635303,-1.7917214082552568,6,0.3803194146278322,0.8924263982322853
Informativität_sozialer Vergleich,6,81,sozialer Vergleich,Skalierung Qualitätsdim.,0.5393598899705933,1.0413976416212867,6,0.40824829046386263,0.8924263982322853
Informativität_sozialer Vergleich,2,82,sozialer Vergleich,Skalierung Qualitätsdim.,-1.0628941821109952,-1.7917214082552568,4,-0.5976143046671968,-0.6474466026391088
Informativität_sozialer Vergleich,4,83,sozialer Vergleich,Skalierung Qualitätsdim.,-1.417835113917133,-0.3751618833169851,6,0.47140452079103123,0.8924263982322853
Informativität_sozialer Vergleich,NA,84,sozialer Vergleich,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_sozialer Vergleich,5,85,sozialer Vergleich,Skalierung Qualitätsdim.,0.0,0.33311787915215085,5,-0.40824829046386374,0.12248989779658824
Informativität_sozialer Vergleich,4,86,sozialer Vergleich,Skalierung Qualitätsdim.,-0.5428967140306369,-0.3751618833169851,5,0.12909944487358066,0.12248989779658824
Informativität_sozialer Vergleich,NA,87,sozialer Vergleich,Skalierung Qualitätsdim.,NA,NA,NA,NA,NA
Informativität_sozialer Vergleich,2,88,sozialer Vergleich,Skalierung Qualitätsdim.,-1.5275252316519468,-1.7917214082552568,2,-0.9982743731749961,-2.187319603510503
Informativität_sozialer Vergleich,5,89,sozialer Vergleich,Skalierung Qualitätsdim.,-0.08345761876157973,0.33311787915215085,6,0.5720775535473559,0.8924263982322853
NA,2,1,Überblick,Leitfragen,-0.5,-1.927393839841431,NA,NA,NA
NA,NA,2,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,3,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,4,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,5,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,6,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,7,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,5,8,Überblick,Leitfragen,0.0,0.3972491120283866,NA,NA,NA
NA,NA,9,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,10,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,11,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,12,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,13,Überblick,Leitfragen,0.5477225575051661,-0.3776318719282193,NA,NA,NA
NA,NA,14,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,5,15,Überblick,Leitfragen,0.7071067811865475,0.3972491120283866,NA,NA,NA
NA,NA,16,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,17,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,18,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,19,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,20,Überblick,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,21,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,22,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,23,Überblick,Leitfragen,-1.3055824196677337,-0.3776318719282193,NA,NA,NA
NA,5,24,Überblick,Leitfragen,-1.1547005383792521,0.3972491120283866,NA,NA,NA
NA,5,25,Überblick,Leitfragen,1.390758974918296,0.3972491120283866,NA,NA,NA
NA,5,26,Überblick,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,NA,27,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,28,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,3,29,Überblick,Leitfragen,-1.390758974918296,-1.1525128558848252,NA,NA,NA
NA,NA,30,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,31,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,32,Überblick,Leitfragen,-1.5,-0.3776318719282193,NA,NA,NA
NA,6,33,Überblick,Leitfragen,0.6603381797442178,1.1721300959849925,NA,NA,NA
NA,4,34,Überblick,Leitfragen,-0.3872983346207417,-0.3776318719282193,NA,NA,NA
NA,NA,35,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,6,36,Überblick,Leitfragen,0.5,1.1721300959849925,NA,NA,NA
NA,NA,37,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,38,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,39,Überblick,Leitfragen,0.0,-0.3776318719282193,NA,NA,NA
NA,NA,40,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,5,41,Überblick,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,5,42,Überblick,Leitfragen,NaN,0.3972491120283866,NA,NA,NA
NA,6,43,Überblick,Leitfragen,0.7833494518006403,1.1721300959849925,NA,NA,NA
NA,4,44,Überblick,Leitfragen,0.7071067811865475,-0.3776318719282193,NA,NA,NA
NA,5,45,Überblick,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,5,46,Überblick,Leitfragen,0.7833494518006403,0.3972491120283866,NA,NA,NA
NA,1,47,Überblick,Leitfragen,-1.4657097546055162,-2.702274823798037,NA,NA,NA
NA,5,48,Überblick,Leitfragen,0.8660254037844387,0.3972491120283866,NA,NA,NA
NA,NA,49,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,50,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,51,Überblick,Leitfragen,1.224744871391589,-0.3776318719282193,NA,NA,NA
NA,6,52,Überblick,Leitfragen,0.9933992677987828,1.1721300959849925,NA,NA,NA
NA,NA,53,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,54,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,55,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,56,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,5,57,Überblick,Leitfragen,-0.8660254037844387,0.3972491120283866,NA,NA,NA
NA,4,58,Überblick,Leitfragen,-0.14638501094227999,-0.3776318719282193,NA,NA,NA
NA,3,59,Überblick,Leitfragen,-0.7833494518006403,-1.1525128558848252,NA,NA,NA
NA,NA,60,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,6,61,Überblick,Leitfragen,1.161895003862225,1.1721300959849925,NA,NA,NA
NA,NA,62,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,6,63,Überblick,Leitfragen,0.8660254037844387,1.1721300959849925,NA,NA,NA
NA,4,64,Überblick,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,65,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,66,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,3,67,Überblick,Leitfragen,NaN,-1.1525128558848252,NA,NA,NA
NA,NA,68,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,69,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,70,Überblick,Leitfragen,-1.5,-0.3776318719282193,NA,NA,NA
NA,NA,71,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,2,72,Überblick,Leitfragen,-1.4433756729740645,-1.927393839841431,NA,NA,NA
NA,5,73,Überblick,Leitfragen,0.8660254037844387,0.3972491120283866,NA,NA,NA
NA,NA,74,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,75,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,76,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,6,77,Überblick,Leitfragen,1.1547005383792521,1.1721300959849925,NA,NA,NA
NA,NA,78,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,3,79,Überblick,Leitfragen,-1.390758974918296,-1.1525128558848252,NA,NA,NA
NA,NA,80,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,5,81,Überblick,Leitfragen,-1.5,0.3972491120283866,NA,NA,NA
NA,2,82,Überblick,Leitfragen,-1.3174650984805198,-1.927393839841431,NA,NA,NA
NA,NA,83,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,84,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,4,85,Überblick,Leitfragen,-0.7833494518006403,-0.3776318719282193,NA,NA,NA
NA,NA,86,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,87,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,88,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,NA,89,Überblick,Leitfragen,NA,NA,NA,NA,NA
NA,2,1,ipsativer Vergleich,Leitfragen,-0.5,-1.927393839841431,NA,NA,NA
NA,NA,2,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,3,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,4,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,5,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,6,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,7,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,8,ipsativer Vergleich,Leitfragen,1.224744871391589,1.1721300959849925,NA,NA,NA
NA,NA,9,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,10,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,11,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,12,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,13,ipsativer Vergleich,Leitfragen,1.0954451150103321,0.3972491120283866,NA,NA,NA
NA,NA,14,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,4,15,ipsativer Vergleich,Leitfragen,0.0,-0.3776318719282193,NA,NA,NA
NA,NA,16,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,17,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,18,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,19,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,20,ipsativer Vergleich,Leitfragen,0.8660254037844387,1.1721300959849925,NA,NA,NA
NA,NA,21,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,22,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,23,ipsativer Vergleich,Leitfragen,0.7833494518006403,1.1721300959849925,NA,NA,NA
NA,NA,24,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,2,25,ipsativer Vergleich,Leitfragen,-0.9933992677987828,-1.927393839841431,NA,NA,NA
NA,5,26,ipsativer Vergleich,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,NA,27,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,28,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,29,ipsativer Vergleich,Leitfragen,0.1986798535597566,0.3972491120283866,NA,NA,NA
NA,NA,30,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,31,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,32,ipsativer Vergleich,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,5,33,ipsativer Vergleich,Leitfragen,0.13206763594884358,0.3972491120283866,NA,NA,NA
NA,6,34,ipsativer Vergleich,Leitfragen,1.161895003862225,1.1721300959849925,NA,NA,NA
NA,NA,35,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,36,ipsativer Vergleich,Leitfragen,0.5,1.1721300959849925,NA,NA,NA
NA,NA,37,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,38,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,39,ipsativer Vergleich,Leitfragen,0.7071067811865475,0.3972491120283866,NA,NA,NA
NA,NA,40,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,41,ipsativer Vergleich,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,5,42,ipsativer Vergleich,Leitfragen,NaN,0.3972491120283866,NA,NA,NA
NA,5,43,ipsativer Vergleich,Leitfragen,-0.26111648393354675,0.3972491120283866,NA,NA,NA
NA,1,44,ipsativer Vergleich,Leitfragen,-1.414213562373095,-2.702274823798037,NA,NA,NA
NA,5,45,ipsativer Vergleich,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,4,46,ipsativer Vergleich,Leitfragen,-0.26111648393354675,-0.3776318719282193,NA,NA,NA
NA,5,47,ipsativer Vergleich,Leitfragen,0.338240712601273,0.3972491120283866,NA,NA,NA
NA,4,48,ipsativer Vergleich,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,49,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,50,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,3,51,ipsativer Vergleich,Leitfragen,0.0,-1.1525128558848252,NA,NA,NA
NA,3,52,ipsativer Vergleich,Leitfragen,-1.390758974918296,-1.1525128558848252,NA,NA,NA
NA,NA,53,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,54,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,55,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,56,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,57,ipsativer Vergleich,Leitfragen,0.8660254037844387,1.1721300959849925,NA,NA,NA
NA,5,58,ipsativer Vergleich,Leitfragen,0.43915503282683993,0.3972491120283866,NA,NA,NA
NA,3,59,ipsativer Vergleich,Leitfragen,-0.7833494518006403,-1.1525128558848252,NA,NA,NA
NA,NA,60,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,61,ipsativer Vergleich,Leitfragen,0.3872983346207417,0.3972491120283866,NA,NA,NA
NA,NA,62,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,2,63,ipsativer Vergleich,Leitfragen,-1.4433756729740645,-1.927393839841431,NA,NA,NA
NA,4,64,ipsativer Vergleich,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,65,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,66,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,3,67,ipsativer Vergleich,Leitfragen,NaN,-1.1525128558848252,NA,NA,NA
NA,NA,68,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,69,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,70,ipsativer Vergleich,Leitfragen,0.5,1.1721300959849925,NA,NA,NA
NA,NA,71,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,72,ipsativer Vergleich,Leitfragen,0.8660254037844387,1.1721300959849925,NA,NA,NA
NA,4,73,ipsativer Vergleich,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,74,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,75,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,76,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,77,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,78,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,79,ipsativer Vergleich,Leitfragen,0.1986798535597566,0.3972491120283866,NA,NA,NA
NA,NA,80,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,6,81,ipsativer Vergleich,Leitfragen,0.5,1.1721300959849925,NA,NA,NA
NA,4,82,ipsativer Vergleich,Leitfragen,-0.14638501094227999,-0.3776318719282193,NA,NA,NA
NA,NA,83,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,84,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,5,85,ipsativer Vergleich,Leitfragen,0.26111648393354675,0.3972491120283866,NA,NA,NA
NA,NA,86,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,87,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,88,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,NA,89,ipsativer Vergleich,Leitfragen,NA,NA,NA,NA,NA
NA,2,1,Vergl. zw. eigenen Gruppen,Leitfragen,-0.5,-1.927393839841431,NA,NA,NA
NA,NA,2,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,3,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,4,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,5,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,6,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,7,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,8,Vergl. zw. eigenen Gruppen,Leitfragen,0.0,0.3972491120283866,NA,NA,NA
NA,NA,9,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,10,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,11,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,12,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,2,13,Vergl. zw. eigenen Gruppen,Leitfragen,-0.5477225575051661,-1.927393839841431,NA,NA,NA
NA,NA,14,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,2,15,Vergl. zw. eigenen Gruppen,Leitfragen,-1.414213562373095,-1.927393839841431,NA,NA,NA
NA,NA,16,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,17,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,18,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,19,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,4,20,Vergl. zw. eigenen Gruppen,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,21,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,22,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,23,Vergl. zw. eigenen Gruppen,Leitfragen,-0.26111648393354675,0.3972491120283866,NA,NA,NA
NA,6,24,Vergl. zw. eigenen Gruppen,Leitfragen,0.5773502691896253,1.1721300959849925,NA,NA,NA
NA,3,25,Vergl. zw. eigenen Gruppen,Leitfragen,-0.1986798535597566,-1.1525128558848252,NA,NA,NA
NA,4,26,Vergl. zw. eigenen Gruppen,Leitfragen,-1.5,-0.3776318719282193,NA,NA,NA
NA,NA,27,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,28,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,29,Vergl. zw. eigenen Gruppen,Leitfragen,0.1986798535597566,0.3972491120283866,NA,NA,NA
NA,NA,30,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,31,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,32,Vergl. zw. eigenen Gruppen,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,2,33,Vergl. zw. eigenen Gruppen,Leitfragen,-1.4527439954372794,-1.927393839841431,NA,NA,NA
NA,3,34,Vergl. zw. eigenen Gruppen,Leitfragen,-1.161895003862225,-1.1525128558848252,NA,NA,NA
NA,NA,35,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,36,Vergl. zw. eigenen Gruppen,Leitfragen,-1.5,0.3972491120283866,NA,NA,NA
NA,NA,37,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,38,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,39,Vergl. zw. eigenen Gruppen,Leitfragen,0.7071067811865475,0.3972491120283866,NA,NA,NA
NA,NA,40,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,5,41,Vergl. zw. eigenen Gruppen,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,5,42,Vergl. zw. eigenen Gruppen,Leitfragen,NaN,0.3972491120283866,NA,NA,NA
NA,4,43,Vergl. zw. eigenen Gruppen,Leitfragen,-1.3055824196677337,-0.3776318719282193,NA,NA,NA
NA,4,44,Vergl. zw. eigenen Gruppen,Leitfragen,0.7071067811865475,-0.3776318719282193,NA,NA,NA
NA,5,45,Vergl. zw. eigenen Gruppen,Leitfragen,0.5,0.3972491120283866,NA,NA,NA
NA,3,46,Vergl. zw. eigenen Gruppen,Leitfragen,-1.3055824196677337,-1.1525128558848252,NA,NA,NA
NA,5,47,Vergl. zw. eigenen Gruppen,Leitfragen,0.338240712601273,0.3972491120283866,NA,NA,NA
NA,4,48,Vergl. zw. eigenen Gruppen,Leitfragen,-0.8660254037844387,-0.3776318719282193,NA,NA,NA
NA,NA,49,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,50,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,2,51,Vergl. zw. eigenen Gruppen,Leitfragen,-1.224744871391589,-1.927393839841431,NA,NA,NA
NA,5,52,Vergl. zw. eigenen Gruppen,Leitfragen,0.1986798535597566,0.3972491120283866,NA,NA,NA
NA,NA,53,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,54,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
NA,NA,55,Vergl. zw. eigenen Gruppen,Leitfragen,NA,NA,NA,NA,NA
